STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2010-07,2.63,",,,0"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2010-08,2.44,",,,0"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2010-09,12.49,",,,0"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2010-10,3.3,",,,0"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2010-11,0.54,",,,0"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2010-12,2.83,",,,0"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-01,3.24,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-02,1.88,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-03,3.65,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-04,1.27,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-05,3.08,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-06,3.76,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-07,4.02,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-08,13.13,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-09,8,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-10,2.11,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-11,2.9,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2011-12,1.26,",,,K"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-01,2.17,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-02,1.94,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-03,3.89,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-04,3.24,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-05,5.41,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-06,5.04,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-07,5.86,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-08,10.62,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-09,2.22,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-10,7.85,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-11,0.91,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2012-12,4.3,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-01,2.76,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-02,4.46,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-03,3.1,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-04,3.51,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-05,3.31,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-06,6.97,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-07,4.95,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-08,4.07,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-09,1.04,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-10,5.21,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-11,3.3,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2013-12,7.11,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-01,3.52,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-02,2.45,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-03,4.23,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-04,5.29,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-05,3.17,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-06,4.33,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-07,9.47,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-08,4.05,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-09,6.69,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-10,2.41,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-11,4.63,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2014-12,3.69,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-01,3.71,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-02,2.93,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-03,4.43,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-04,4.65,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-05,1.5,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-06,8.42,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-07,6.82,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-08,2.64,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-09,6.25,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-10,4.66,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-11,5.68,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2015-12,4.22,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-01,3.52,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-02,6.01,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-03,3.28,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-04,2.76,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-05,8.1,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-06,3.99,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-07,11.09,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-08,1.45,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-09,14.22,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-10,11.46,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-11,1.22,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2016-12,1.73,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-01,3.26,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-02,0.58,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-03,5.44,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-04,4.28,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-05,5.46,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-06,3.29,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-07,6.17,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-08,5.78,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-09,3.13,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-10,2.72,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-11,1.28,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2017-12,2.49,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-01,3.1,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-02,1.99,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-03,3.77,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-04,3.49,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-05,4.39,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-06,4.52,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-07,7.82,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-08,2.77,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-09,3.44,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-10,4.07,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-11,2.96,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2018-12,5.06,",,,7"
USC00448192,"SUFFOLK LAKE KILBY, VA US",36.7297,-76.6015,6.7,2019-01,5.21,",,,7"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2015-07,2.58,"4,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2015-11,1.9,",,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-02,4.31,"1,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-04,2,",a,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-05,5.24,"3,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-06,3.6,",,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-07,3.32,"1,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-08,2.51,"1,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-09,0.82,"4,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-10,0.35,"2,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-11,0.92,"3,a,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2016-12,2.93,"5,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2017-01,3.11,",,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2017-02,0.56,"1,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2017-03,3.8,",,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2017-04,4.61,",,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2017-05,4.13,"5,,,"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2017-06,1.26,",,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2017-08,5.37,"2,,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2017-09,1.83,"3,a,,N"
US1VALD0024,"LEESBURG 1.7 E, VA US",39.10440063,-77.52365875,114.6,2017-10,3.69,",,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2015-01,3.27,"4,a,,"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2015-02,2.28,"3,a,,"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2015-06,8.7,"3,a,,"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2015-08,1.05,"2,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2016-01,2.79,"2,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2016-02,5.38,"1,,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2016-03,2.44,"4,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2016-04,3.22,"3,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2016-05,6.25,"5,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2016-09,7.55,"4,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2016-10,5.23,"2,a,,"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2016-12,2.24,"4,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2017-02,1.03,"4,,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2017-03,2.12,"4,a,,"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2017-05,5.37,"5,a,,"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2017-11,1.26,"1,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2017-12,2.14,"5,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2018-02,1.44,"3,,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2018-03,3.81,"3,,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2018-04,2.67,"2,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2018-06,3.09,"3,,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2018-09,7.57,"1,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2018-12,3.48,"5,a,,N"
US1VAYR0014,"YORKTOWN 6.8 SE, VA US",37.151721,-76.451765,10.4,2019-01,3.91,",,,N"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-03,6.34,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-04,1.61,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-05,6.28,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-06,2.69,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-07,3.33,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-08,5.08,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-09,4.83,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-10,4.13,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-11,3.28,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2010-12,2.49,",,,0"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2011-01,1.37,"1,,,K"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2011-02,1.57,",,,K"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2011-03,7.25,",,,K"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2011-04,7.33,",,,K"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2011-05,5.42,",,,K"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2011-06,1.67,",,,K"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2011-07,2.64,",,,K"
USC00441434,"CASTLETON, VA US",38.6047,-78.11,164.9,2011-08,5.3,"5,,,K"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2017-02,1.25,"4,,,N"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2017-08,7.24,"2,a,,N"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2017-09,1.21,"2,a,,"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2018-01,3.72,"4,a,,N"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2018-02,1.8,",a,,N"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2018-03,2.62,",a,,N"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2018-07,9.01,"1,,,N"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2018-09,5.08,"1,a,,N"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2018-10,5.62,",,,N"
US1VAYR0017,"WILLIAMSBURG 5.8 N, VA US",37.354501,-76.707916,27.1,2018-11,5.74,",a,,N"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1998-04,6.12,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1998-05,4.68,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1998-06,2.6,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1998-07,2.52,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1998-08,3.71,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1998-09,0.54,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1998-10,1.31,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1998-11,1.56,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1998-12,3.01,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-01,4.11,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-02,2.44,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-03,2.71,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-04,2.63,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-05,1.35,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-06,1.07,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-07,4.45,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-08,1.96,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-09,11.23,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-10,1.63,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-11,2.46,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,1999-12,2.52,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-01,3.66,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-02,1.82,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-03,2.39,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-04,3.92,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-05,1.93,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-06,3.8,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-07,5.99,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-08,4.8,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-09,5.93,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-10,0,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-11,1.34,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2000-12,1.99,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-01,2.16,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-02,1.5,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-03,4.97,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-04,1,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-05,4.24,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-06,4.91,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-07,3.49,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-08,2.44,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-09,2.14,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-10,1.46,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-11,0.24,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2001-12,3.18,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-01,2.43,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-02,0.9,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-03,3.71,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-04,2.67,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-05,3.46,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-06,2.3,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-07,4.55,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-08,1.29,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-09,2.58,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-10,5.04,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-11,6.26,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2002-12,4.37,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-01,1.85,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-02,6.28,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-03,4.33,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-04,4.66,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-05,10.98,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-06,7.6,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-07,6.55,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-08,5.72,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-09,6.3,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-10,2.58,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-11,3.64,",,,0"
USC00445117,"LYNCHBURG NUMBER 2, VA US",37.3818,-79.233,224.3,2003-12,3.54,",,,0"
